movieId,imdbId,tmdbId,title,popularity,vote_average,vote_count,genres,keywords,directors,actors
7026,94072,14671.0,Summer School,4.9122949999999985,6.3,68.0,Comedy,high school|misfit|teacher|school|teen movie|summer|teenager|teaching,Carl Reiner,Mark Harmon|Kirstie Alley|Courtney Thorne-Smith|Ken Olandt|Shawnee Smith|Dean Cameron|Robin Thomas|Gary Riley|Kelly Jo Minter|Richard Steven Horvitz|Fabiana Udenio|Beau Starr|Carl Reiner|Andrea Howard
7027,90022,11509.0,Silverado,8.748084,7.1,147.0,Action|Crime|Drama|Western,sheriff|fight|horse|male friendship|two guns belt,Lawrence Kasdan,Kevin Kline|Scott Glenn|Kevin Costner|Danny Glover|Brian Dennehy|John Cleese|Brad Leland|Marvin J. McIntyre|Sheb Wooley|Jon Kasdan|Todd Allen|Kenny Call|Bill Thurman|Meg Kasdan|Dick Durock|Gene Hartline|Autry Ward|Jake Kasdan|Rosanna Arquette|Rusty Meyers|Zeke Davidson|Lois Geary|James Gammon|Troy Ward|Roy McAdams|Linda Hunt|Jeff Goldblum|Ray Baker|Joe Seneca|Lynn Whitfield|Jeff Fahey|Patricia Gaul|Amanda Wyss|Earl Hindman|Thomas Wilson Brown|Jim Haynie|Richard Jenkins|Ken Farmer|Sam Gauny
7028,100449,10729.0,Quick Change,4.122959,6.3,75.0,Comedy|Crime,new york city|bank robbery|getaway|crime gone awry|butcher,Bill Murray|Howard Franklin,Bill Murray|Geena Davis|Randy Quaid|Jason Robards|Stanley Tucci|Phil Hartman|Philip Bosco|Tony Shalhoub|Steve Park|Kurtwood Smith|Victor Argo|Richard Joseph Paul|Davenia McFadden|Stuart Rudin|Bob Elliott
7029,76590,29437.0,Rabid,11.284126,6.4,90.0,Horror,nudity|vampire|montreal|motorcycle crash|murder|motorcycle|surgery|rabies|body horror|canuxploitation|accident,David Cronenberg,Marilyn Chambers|Frank Moore|Joe Silver|Howard Ryshpan|Patricia Gage|Susan Roman|Roger Periard|Lynne Deragon|Terri Hanauer|Victor Désy|Miguel Fernandes|Robert O'Ree|Vlasta Vrána|Una Kay|Robert A. Silverman|Riva Spier|Ronald Mlodzik
7034,150662,11634.0,Show Me Love,10.58342,7.1,134.0,Comedy|Romance|Drama,sweden|small town|forbidden love|toilet|lesbian relationship|lesbian|teen movie|teenage love|lgbt|lgbt teen|school life,Lukas Moodysson,Alexandra Dahlström|Rebecka Liljeberg|Mathias Rust|Erica Carlson|Stefan Hörberg|Josefine Nyberg|Ralph Carlsson|Maria Hedborg|Axel Widegren|Jill Ung|Lisa Skagerstam|Lina Svantesson|Johanna Larsson|Elinor Johansson|Jessica Melkersson
7036,90142,11824.0,Teen Wolf,10.940057,6.0,292.0,Comedy|Fantasy|Romance,trainer|train|supernatural power|high school|werewolf|teenager,Rod Daniel,Michael J. Fox|James Hampton|Susan Ursitti|Jerry Levine|Matt Adler|Lorie Griffin|Jim McKrell|Mark Arnold|Jay Tarses|Mark Holton|Scott Paulin|Elizabeth Gorcey|Melanie Manos|Doug Savant|Charles Zucker|Lynda Wiesmeier|Troy Evans
7038,210358,20067.0,Things You Can Tell Just by Looking at Her,4.166882,6.4,14.0,Drama|Romance,depression|sadness|nudity|loneliness|lesbian|date|teenager|pregnancy|relationship|illness|tarot,Rodrigo García,Glenn Close|Calista Flockhart|Holly Hunter|Cameron Diaz|Kathy Baker|Amy Brenneman|Gregory Hines|Valeria Golino|Matt Craven|Miguel Sandoval|Roma Maffia|Penelope Allen
7040,90180,9846.0,To Live and Die in L.A.,6.186999,6.8,129.0,Action|Crime|Thriller,hold-up robbery|cop|counterfeit|los angeles|secret service,William Friedkin,William Petersen|Willem Dafoe|John Pankow|Debra Feuer|John Turturro|Dean Stockwell|Robert Downey Sr.|Darlanne Fluegel|Steve James|Michael Greene|Christopher Allport|Valentin de Vargas|Dwier Brown|Michael Chong|Jacqueline Giroux
7042,90563,11986.0,Betty Blue,6.493744,7.5,88.0,Drama|Romance,self-destruction|mental breakdown|kiss|self-inflicted injury|borderline personality disorder|femme fatale,Jean-Jacques Beineix,Jean-Hugues Anglade|Béatrice Dalle|Gérard Darmon|Consuelo De Haviland|Clémentine Célarié|Jacques Mathou|Vincent Lindon|Catherine D'At|Claude Aufaure|Louis Bellanti|Dominique Besnehard|Raoul Billerey|Nathalie Dalyan|Nicolas Jalowyj|André Julien|Daniel Millot|Marthe Moudiki-Moreau|Bernard Robin|Claude Confortès|Philippe Laudenbach|Léonie Berthuit|Frédéric Caratini|Raymond Julien|Jacky Galibert
7043,56663,1626.0,Vivre Sa Vie,11.30591,7.6,105.0,Drama,paris|philosophy|prostitute|pimp|female protagonist|prostitute|pinball machine,Jean-Luc Godard,Anna Karina|Sady Rebbot|André S. Labarthe|Guylaine Schlumberger|Gérard Hoffman|Monique Messine|Brice Parain|Peter Kassovitz|Paul Pavel|Eric Schlumberger|Henri Attal|Odile Geoffroy|Alfred Adam|Gisèle Braunberger|Jean Ferrat|Jean-Luc Godard|Jean-Paul Savignac|László Szabó|Gilles Quéant
7044,100935,483.0,Wild at Heart,8.528622,7.0,341.0,Comedy|Crime|Thriller,prison|sex|witch|hotel room|texas|loss of father|car journey|new orleans|hitman|fairy|murder|car crash|escape|mother daughter relationship|pistol|violence|killer|bank robbery|car|hoodlum,David Lynch,Nicolas Cage|Laura Dern|Willem Dafoe|J.E. Freeman|Crispin Glover|Diane Ladd|Calvin Lockhart|Isabella Rossellini|Harry Dean Stanton|Grace Zabriskie|Sherilyn Fenn|Glenn Walker Harris Jr.|David Patrick Kelly|William Morgan Sheppard|Pruitt Taylor Vince|Jack Nance|John Lurie|Frances Bay|Sheryl Lee|Charlie Spradling
7045,100944,10166.0,The Witches,8.208991000000001,6.7,224.0,Adventure|Fantasy|Horror,witch|chocolate|mouse|grandmother grandson relationship|bald,Nicolas Roeg,Anjelica Huston|Mai Zetterling|Jasen Fisher|Jane Horrocks|Rowan Atkinson|Bill Paterson|Brenda Blethyn|Charlie Potter|Anne Lambton|Sukie Smith|Rose English|Jenny Runacre|Philip Ettington
7046,94332,6069.0,The Witches of Eastwick,13.031671,6.2,334.0,Fantasy|Horror|Comedy,witch|new england,George Miller,Jack Nicholson|Cher|Susan Sarandon|Michelle Pfeiffer|Veronica Cartwright|Richard Jenkins|Keith Jochim|Carel Struycken|Helen Lloyd Breed|Caroline Struzik|Michele Sincavage|Carole Ita White|Harriet Medin
7048,119807,11676.0,Nothing to Lose,6.287242,6.3,174.0,Action|Adventure|Comedy,rap music|infidelity|security camera|loss|crook|sociopath|revenge|artifact|f word|racism|criminal|on the road|desert|security guard|shoplifter|screwball|road movie|buddy comedy|unlikely friendship|carjacker|advertising executive|aftercreditsstinger,Steve Oedekerk,Tim Robbins|Martin Lawrence|John C. McGinley|Kelly Preston|Irma P. Hall|Giancarlo Esposito|Michael McKean|Rebecca Gayheart|Steve Oedekerk
7050,27630,28292.0,Follow the Fleet,6.363505,7.1,10.0,Comedy|Music|Romance,dance|navy|music|sailor,Mark Sandrich,Fred Astaire|Ginger Rogers|Randolph Scott|Harriet Hilliard|Astrid Allwyn|Betty Grable|Harry Beresford|Russell Hicks|Brooks Benedict|Ray Mayer|Lucille Ball|Tom Brower|Lita Chevret|Jeanne Gray|Joy Hodges|Tony Martin|Kitty McHugh|Frank Moran|Dick Purcell
7051,59903,3681.0,What's New Pussycat?,2.705723,6.0,40.0,Comedy|Romance,journalist|ladykiller|gigolo|sex therapy|fashion journal,Clive Donner,Peter Sellers|Peter O'Toole|Romy Schneider|Capucine|Paula Prentiss|Woody Allen|Ursula Andress|Eddra Gale|Michel Subor|Katrin Schaake|Jacques Balutin|Jean Parédès|Eléonore Hirt|Jess Hahn|Howard Vernon|Tanya Lopert|Daniel Emilfork|Louise Lasser|Sabine Sun|Richard Burton|Barbara Sommers|Françoise Hardy
7055,28333,20325.0,Swing Time,6.5075970000000005,7.1,47.0,Comedy|Music|Romance,music|ballroom dancing,George Stevens,Fred Astaire|Ginger Rogers|Victor Moore|Helen Broderick|Eric Blore|Betty Furness|Georges Metaxa|Dennis O'Keefe|Landers Stevens
7056,22286,17687.0,The Public Enemy,4.841185,7.3,77.0,Drama|Action|Crime,best friend|gangster,William A. Wellman,James Cagney|Jean Harlow|Edward Woods|Joan Blondell|Donald Cook|Leslie Fenton|Beryl Mercer|Robert Emmet O'Connor|Murray Kinnell|Clark Burroughs|Mae Clarke|Frank Coghlan Jr.|George Daly|Frankie Darro
7058,39566,41465.0,Life with Father,0.8802770000000001,6.4,13.0,Comedy|Family,family's daily life|broker,Michael Curtiz,William Powell|Irene Dunne|Elizabeth Taylor|Edmund Gwenn|Zasu Pitts|Jimmy Lydon|Emma Dunn|Moroni Olsen|Elisabeth Risdon|Derek Scott|Johnny Calkins|Martin Milner|Heather Wilde|Monte Blue|Mary Field|Clara Blandick|Arlene Dahl|Creighton Hale
7059,37120,17641.0,National Velvet,2.307369,7.3,23.0,Drama|Family,england|human animal relationship|horse|jockey,Clarence Brown,Mickey Rooney|Donald Crisp|Elizabeth Taylor|Anne Revere|Angela Lansbury|Jackie 'Butch' Jenkins|Juanita Quigley|Reginald Owen|Norma Varden|Terry Kilburn|Arthur Shields|Aubrey Mather|Alec Craig|Eugene Loring|Dennis Hoey|Matthew Boulton|Gerald Oliver Smith|William Austin|Billy Bevan
7060,70239,12545.0,Jesus Christ Superstar,4.980716,7.1,146.0,Drama|History|Music,israel|dance|jesus christ|crucifixion|music|rock opera,Norman Jewison,Ted Neeley|Carl Anderson|Yvonne Elliman|Barry Dennen|Bob Bingham|Larry Marshall|Josh Mostel|Kurt Yaghjian|Paul Thomas|Pi Douglass|Robert LuPone|Jonathan Wynne|Thommie Walsh|Richard Molinare|David Devir|Jeff Hyslop|Richard Orbach|Shooki Wagner|Darcel Wynne|Marcia McBroom|Sally Neal|Leeyan Granger|Vera Biloshisky|Kate Wright|Wendy Maltby|Denise Pence|Baayork Lee|Wyetta Turner|Susie Allanson|Tamar Zafria|Ellen Hoffman|Riki Oren|Judith Daby|Lea Kestin|Adaya Pilo|Zvulun Cohen|Amity Razi|Meir Israel|Avi Ben-Haim|Itzhak Sidranski|Haim Bashi|David Rejwan|David Duack|Steve Boockvor|Cliff Michaelevski|Peter Luria|Tom Guest|David Barkan|Stephen Denenberg|Danny Basevitch|Didi Liekov|Doron Gaash|Zvi Lehat|Noam Cohen|Moshe Uziel
7061,31210,27972.0,Dark Victory,7.607677000000002,7.0,34.0,Drama|Romance,brain tumor,Edmund Goulding,Bette Davis|George Brent|Humphrey Bogart|Geraldine Fitzgerald|Ronald Reagan|Henry Travers|Cora Witherspoon|Dorothy Peterson|Virginia Brissac|Charles Richman|Herbert Rawlinson|Leonard Mudie|Fay Helm|Lottie Williams|Black Ace|Marian Alden|Wilda Bennett|Diane Bernard|Richard Bond|Sidney Bracey|Nat Carr|Glen Cavender|Mary Currier|Frank Darien|Edgar Edwards|Paulette Evans|Jack A. Goodrich|Eddie Graham|John Harron|Leyland Hodgson|Stuart Holmes|Alexander Leftwich|Frank Mayo|Will Morgan|Jack Mower|David Newell|Wedgwood Nowell|Ila Rhodes|John Ridgely|Speirs Ruskell|Cliff Saum|Jeffrey Sayre|Amzie Strickland|Rosella Towne|William Worthington|Maris Wrixon
7062,55798,898.0,Birdman of Alcatraz,4.471515,7.0,71.0,Drama,usa|prison|rebel|prison|difficult childhood|bird|alcatraz|biography|solitary confinement|warden,John Frankenheimer,Burt Lancaster|Karl Malden|Thelma Ritter|Neville Brand|Betty Field|Telly Savalas|Edmond O'Brien|Hugh Marlowe|Whit Bissell|Crahan Denton|James Westerfield|Robert Bailey|Nicky Blair|Mushy Callahan|James J. Casino|Noble Chissell|John Indrisano|Pete Kellett|David McMahon|Pat Moran|Ben Roseman|Frankie Van|Robert Burton|Lewis Charles|Nick Dennis|Mike Mahoney|Raymond Greenleaf|William Hansen|Wayne Heffley|Michael Masters|Joe McGuinn|Victor Romito|Anton von Stralen|Robert Williams|William Hoehne Jr.|Dale Van Sickel|Kermit Maynard|Harry Holcombe|Fred Libby|Len Lesser|Edward Mallory|Adrienne Marden|George Mitchell|Leo Penn|Chris Robinson|Michael Ross|Phil Schumacher|Ray Spiker|Harry Jackson
7063,68182,2000.0,Aguirre: The Wrath of God,10.996826,7.5,210.0,Adventure|Drama|History,gold|sentence|adventure|gold rush|peru|amazon|insane|south america|16th century|seduction|new german cinema|indigenous peoples,Werner Herzog,Klaus Kinski|Helena Rojo|Del Negro|Ruy Guerra|Peter Berling|Cecilia Rivera|Edward Roland|Daniel Ades|Armando Polanah|Daniel Farfán|Julio E. Martínez|Alejandro Chavez|Antonio Marquez|Alejandro Repullés|Uwe Paulsen
7064,38348,648.0,Beauty and the Beast,4.798852,7.8,133.0,Drama|Fantasy|Romance,underdog|monster|beauty|rose|daughter,Jean Cocteau,Jean Marais|Josette Day|Marcel André|Mila Parély|Nane Germon|Michel Auclair|Raoul Marco|Jean Cocteau
7065,4972,618.0,The Birth of a Nation,5.1132050000000016,6.4,109.0,Drama|History|War,ku klux klan|southern usa|patriot|army|silent film,D.W. Griffith,Lillian Gish|Mae Marsh|Henry B. Walthall|Miriam Cooper|Mary Alden|Ralph Lewis|Joseph Henabery|Josephine Crowell|Spottiswoode Aitken|Jennie Lee|George Siegmann|Elmer Clifton|George Beranger|Maxfield Stanley|Donald Crisp|Howard Gaye|Raoul Walsh|Walter Long|Robert Harron|Wallace Reid|Robert Harron|Monte Blue|Harry Braham|Bob Burns|Edmund Burns|Edward Burns|Fred Burns|David Butler|Peggy Cartwright|Dark Cloud|Leonore Cooper|Sam De Grasse|William De Vaull|Charles Eagle Eye|John Ford|Willam Freeman|Olga Grey|Alberta Lee|Elmo Lincoln|Betty Marsh|Donna Montran|Eugene Pallette|Alma Rubens|Allan Sears|Charles Stevens|Madame Sul-Te-Wan|Jules White|Violet Wilkey|Tom Wilson
7067,59229,19120.0,Juliet of the Spirits,5.3483589999999985,7.4,47.0,Comedy|Drama|Fantasy,eccentric|memory|middle aged woman|psychic,Federico Fellini,Giulietta Masina|Sandra Milo|Mario Pisu|Valentina Cortese|Valeska Gert|José Luis de Villalonga|Friedrich von Ledebur|Caterina Boratto|Lou Gilbert|Luisa Della Noce|Silvana Jachino|Milena Vukotic|Dany París|Anne Francine|Sylva Koscina|Elena Fondra|Anita Sanders|Mary Arden
7068,54632,4024.0,Last Year at Marienbad,8.334883,7.6,103.0,Drama|Romance,hotel|amnesia|mystery|extramarital affair,Alain Resnais,Delphine Seyrig|Giorgio Albertazzi|Sacha Pitoëff|Françoise Bertin|Luce Garcia-Ville
7069,67372,11316.0,The Tragedy of Macbeth,4.5224400000000005,7.0,70.0,War|Drama|History,scotland|shakespeare|ambush|showdown|queen|kingdom|murder|battlefield|tragedy|violence|combat|guilt|toilet|sword duel|warrior,Roman Polanski,Jon Finch|Francesca Annis|Martin Shaw|Terence Bayler|John Stride|Nicholas Selby|Stephan Chase|Paul Shelley|Keith Chegwin|Mark Dightam|Bernard Archard|Sydney Bromley|Maisie MacFarquhar|Elsie Taylor|Noelle Rimmington|Noel Davis|Patricia Mason|Michael Balfour|Andrew McCulloch
7070,40724,3089.0,Red River,6.09018,7.3,85.0,Western,texas|danger|kansas|cattle drive|revenge|cattle|adopted child,Howard Hawks|Arthur Rosson,"John Wayne|Montgomery Clift|Joanne Dru|Walter Brennan|Coleen Gray|Harry Carey|John Ireland|Noah Beery, Jr.|Harry Carey, Jr.|Chief Yowlachie|Paul Fix|Hank Worden|Mickey Kuhn|Ray Hyke|Hal Taliaferro"
7071,72417,29845.0,A Woman Under the Influence,8.824282,7.8,87.0,Romance|Drama,mental breakdown|unfaithful,John Cassavetes,Peter Falk|Gena Rowlands|Fred Draper|Lady Rowlands|Katherine Cassavetes|Matthew Laborteaux|Matthew Cassel|Christina Grisanti|O.G. Dunn|Mario Gallo|Eddie Shaw
7072,31971,995.0,Stagecoach,7.970461999999999,7.6,216.0,Adventure|Western,prostitute|marriage proposal|new mexico|arizona|infant|fugitive|doctor|desert|stagecoach|cowboy|stranger|indian attack|street shootout|outlaw gang|drunk|outcast,John Ford,Claire Trevor|John Wayne|Andy Devine|John Carradine|Thomas Mitchell|Louise Platt|George Bancroft|Donald Meek|Berton Churchill|Tim Holt|Tom Tyler|Chief John Big Tree|Yakima Canutt|Francis Ford|William Hopper|Chris-Pin Martin|Paul McVey|Jack Pennick|Elvira Rios|Woody Strode|Harry Tenbrook|Whitehorse|Hank Worden|Dorothy Appleby|Ted Billings|Wiggie Blowne|Danny Borzage|Ed Brady|Fritzi Brunette|Nora Cecil|Steve Clemente|Bill Cody|Jack Curtis|Marga Ann Deighton|Patricia Doyle|Tex Driscoll|Johnny Eckert|Franklyn Farnum|Brenda Fowler|Helen Gibson|Robert Homans|Si Jenks|Cornelius Keefe|Florence Lake|Al Lee|Duke R. Lee|Theodore Lorch|Jim Mason|Louis Mason|Merrill McCormick|J.P. McGowan|Walter McGrail|Jack Mohr|Kent Odell|Artie Ortego|Vester Pegg|Chris Phillips|Joe Rickson|Buddy Roosevelt|Mickey Simpson|Chuck Stubbs|Leonard Trainor|Mary Kathleen Walker|Bryant Washburn
7073,58586,1594.0,A Shot in the Dark,6.8728880000000006,7.2,115.0,Comedy|Crime,suspicion of murder|pink panther,Blake Edwards,Peter Sellers|Elke Sommer|George Sanders|Herbert Lom|Graham Stark|Moira Redmond|Tracy Reed|Burt Kwouk|André Maranne|Vanda Godsell|Maurice Kaufmann|Ann Lynn|David Lodge|Martin Benson|Reginald Beckwith|Douglas Wilmer|Bryan Forbes|Andre Charisse|Howard Greene|John Herrington|Jack Melford|Victor Baring|Victor Beaumont|Tutte Lemkow|Hurtado de Cordoba Ballet|Fred Hugh|Rose Hill|Tahitian Dance Group
7074,15163,32318.0,The Navigator,3.031803,7.3,38.0,Action|Comedy,,Buster Keaton|Donald Crisp,Buster Keaton|Kathryn McGuire|Frederick Vroom|Clarence Burton|H.N. Clugston|Noble Johnson
7075,49096,11839.0,The Court Jester,3.940121,7.7,47.0,Action|Adventure|Comedy|Family,england|witch|sword|hypnosis|fool,Melvin Frank|Norman Panama,Danny Kaye|Glynis Johns|Basil Rathbone|Angela Lansbury|Cecil Parker|Mildred Natwick|Robert Middleton|Michael Pate|Herbert Rudley|Noel Drayton|John Carradine|Edward Ashley|Alan Napier
7076,62765,916.0,Bullitt,7.01973,7.0,273.0,Action|Crime|Drama|Thriller,san francisco|hotel|detective|based on novel|airport|witness protection|politician|suspense|organized crime|hospital|burglary|gunfight|explosive|car chase|gritty|coroner|mob hit,Peter Yates,Steve McQueen|Robert Vaughn|Jacqueline Bisset|Don Gordon|Robert Duvall|Simon Oakland|Norman Fell|Georg Stanford Brown|Justin Tarr|Carl Reindel|Felice Orlandi|Vic Tayback|Robert Lipton|Ed Peck|Pat Renella|Paul Genge|John Aprea|Al Checco|Bill Hickman
7078,30287,1976.0,Jezebel,11.277226,7.2,39.0,Drama|Romance,southern usa|self-destruction|love of one's life|new orleans|louisiana|female protagonist|epidemic|pride|vanity|southern belle,William Wyler,Bette Davis|Henry Fonda|George Brent|Margaret Lindsay|Donald Crisp|Fay Bainter|Richard Cromwell|Henry O'Neill|Spring Byington|John Litel|Irving Pichel|Theresa Harris|Janet Shaw|Margaret Early|Lou Payton|Gordon Oliver|Eddie 'Rochester' Anderson|Matthew 'Stymie' Beard|Georges Renavent|Mary Field|Amzie Strickland|Trevor Bardette|Al Bridge|Maurice Brierre|Jack Norton|Tony Paton|Daisy Bufford|Frederick Burton|Edward McWade|Georgia Caine|Davison Clark|Ann Codee|Frank Darien|Suzanne Dulier|Jack George|Jesse Graves|George Guhl|John Harron|Stuart Holmes|Philip Hurlic|Fred Lawrence|Sam McDaniel|Louis Mercier|George Sorel|Charles Middleton|Cliff Saum|Jacques Vanaire|Charles Wagenheim
7079,31455,31685.0,The Hunchback of Notre Dame,4.42224,7.6,34.0,Romance|Drama|Horror,paris|france|prison|gypsy|based on novel|cathedral|murder|bell|torture|church|hunchback|disfigured|bell ringer|torment|dignity,William Dieterle,Charles Laughton|Cedric Hardwicke|Thomas Mitchell|Maureen O'Hara|Edmond O'Brien|Alan Marshal|Walter Hampden|Harry Davenport|Katharine Alexander|George Zucco|Fritz Leiber|Etienne Girardot|Helene Reynolds|Minna Gombell|Arthur Hohl|Curt Bois|George Tobias|Rod La Rocque|Spencer Charters|Kathryn Adams|Diane Hunter|Sig Arno|Eddie Abdo|Louis Adlon|George Barrows|Vangie Beilby|Lionel Belmore|Barlowe Borland|Earl Clyde|Edmund Cobb|Alan Copeland|Harry Cording|Charles Drake|Arthur Dulac|Ralph Dunn|Gretl Dupont|Thom Fox|Alexander Granach|Charlie Hall|Charles Halton|Kenner G. Kemp|Joseph P. Mack|Frank Mazzola|Arthur Millett|Frank Mills|Angela Mulinos|Ferdinand Munier|Paul Newlan|Lillian Nicholson|Nestor Paiva|Russ Powell|Ward Shattuck|Alan Spear|Louis Zamperini
7080,24034,3062.0,42nd Street,4.718154,6.1,38.0,Music|Comedy|Romance,philadelphia|music|stage show|director|pet dog|broadway|faint|chorus girl|crutch|evicted|financial crisis,Lloyd Bacon,Warner Baxter|Bebe Daniels|George Brent|Ruby Keeler|Guy Kibbee|Una Merkel|Ginger Rogers|Ned Sparks|Dick Powell|Allen Jenkins|Edward Nugent|Robert McWade|George E. Stone|Toby Wing|Louise Beavers|Charles Lane|Wallis Clark|Tom Kennedy|Harry Akst|George Irving|Clarence Nordstrum|Jack La Rue|Henry B. Walthall|Jayne Shadduck|Lyle Talbot|Dorothy Coonan Wellman
7081,24166,34456.0,I'm No Angel,1.533379,6.3,6.0,Comedy|Romance,romantic comedy,Wesley Ruggles,Mae West|Cary Grant|Gregory Ratoff|Edward Arnold|Ralf Harolde|Kent Taylor|Gertrude Michael|Russell Hopton|Dorothy Peterson|William B. Davidson|Gertrude Howard|Libby Taylor|Walter Walker|Irving Pichel|Nat Pendleton|Hattie McDaniel|Nigel De Brulier|Ray Cooke
7082,56575,12708.0,That Touch of Mink,2.995169,6.2,38.0,Comedy|Romance,blond|job|travel|falling in love|rich man,Delbert Mann,Cary Grant|Doris Day|Gig Young|Audrey Meadows|Alan Hewitt|John Astin|Dick Sargent|Jan Burrell|Alice Backes|Leoda Richards|Richard Deacon|Billy M. Greene|Jack Livesey|Ralph Manza|Joey Faye|Kathryn Givney|Helen Brown|John Fiedler|Barbara Collentine|Nelson Olmsted
7083,90110,42045.0,Sweet Dreams,1.29382,6.9,11.0,Drama|Romance|Music,country music|historical figure|fame|1950s,Karel Reisz,Jessica Lange|Ed Harris|Ann Wedgeworth|David Clennon|James Staley|Gary Basaraba|John Goodman|P.J. Soles
7084,69097,11610.0,"Play It Again, Sam",5.526401,7.4,111.0,Comedy|Drama|Romance,date|hallucination|idol|advice|make a match|date|infantry|ghost|neurotic,Herbert Ross,Woody Allen|Diane Keaton|Tony Roberts|Jerry Lacy|Susan Anspach|Jennifer Salt|Joy Bang|Viva|Susanne Zenor|Diana Davila|Mari Fletcher|Michael Greene|Ted Markland|Tom Bullock|Mark Goddard
7085,58571,4939.0,Send Me No Flowers,2.163293,5.9,33.0,Comedy|Romance,hypochondriac,Norman Jewison,Rock Hudson|Doris Day|Tony Randall|Clint Walker|Patricia Barry|Paul Lynde|Hal March|Clive Clerk|Dave Willock|Aline Towne|Helene Winston|Edward Andrews|Leoda Richards
